performative_labor,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation,overall_exploitative,reasoning,video_id,title
0.8,0.7,0.3,0.9,0.2,0.0,0.6,"The video involves a staged challenge with exaggerated emotional cues and clickbait elements, but lacks privacy violations and overt commercial exploitation, indicating moderate potential exploitation primarily through performative labor and challenge format.",zXXIJ-kYpVY,"Can You Catch A Football Dropped from A Helicopter 1,000  Feet In The Air?? **WORLD RECORD ATTEMPT**"
0.8,0.6,0.1,0.9,0.9,0.0,0.7,"The video features a staged challenge with heavy commercial branding and emotional appeal, likely using children as content tools rather than natural family documentation, but lacks privacy violations or overt conflict.",xk07RHznDRw,"*UNBOXING* Throwing a Dart at a Map and BUYING Whatever it Lands on! ($1,000 CHALLENGE WISH, AMAZON)"
0.1,0.3,0.0,0.0,0.8,0.0,0.2,The thumbnail and title show staged unboxing content with commercial intent but no clear signs of child exploitation or privacy violation.,hiyiVDl6vYM,I Bought An Amazon Return Pallet and found this.. (MINI TESLA)
0.8,0.7,0.6,1.0,0.3,0.0,0.7,"The video features a staged gaming challenge with exaggerated emotional reactions and competitive elements, indicating performative labor and challenge format, but lacks privacy violations and overt commercial exploitation.",Vu5V5T-G4Vc,1 KILL = $100 FORTNITE CHALLENGE W/ TEAM ALBOE!! Fortnite: Battle Royale! **HILARIOUS GAMEPLAY**
0.9,0.8,0.7,0.0,0.0,0.0,0.7,"The thumbnail and title show staged, performative content with exaggerated emotional expressions and some manufactured conflict, but no clear challenge or privacy issues, indicating moderate exploitation risk.",4XNYfWYQyX0,5 CRAZY MIND TRICKS GUARANTEED TO FOOL YOUR FRIENDS!! (Impossible)
0.2,0.3,0.0,0.0,0.8,0.0,0.2,"The video is a staged unboxing with some clickbait elements and clear commercial intent but lacks emotional exaggeration, conflict, or privacy violations, indicating low exploitation risk.",3dYYCtdY1rs,"This $1,000 Wish Mystery Box Unboxing Has EVERYTHING!!"
0.8,0.3,0.0,0.7,0.1,0.0,0.5,"The video shows a staged trampoline basketball trick shot challenge likely created for views, with moderate challenge format and slight clickbait, but no evident privacy violation or conflict.",Q31JcidGm20,IMPOSSIBLE TRAMPOLINE BASKETBALL TRICK SHOTS!!!
0.8,0.6,0.0,0.9,0.0,0.0,0.6,"The video involves a staged challenge format with exaggerated expressions for engagement but lacks conflict, privacy violations, or overt commercial content, indicating moderate exploitation potential due to performative labor and emotional baiting.",QA8fge4uLMY,Living In A Tiny TREE HOUSE Overnight!! *The World's Craziest AirBnB's*
0.8,0.9,0.7,0.9,0.8,0.0,0.7,"The video uses a staged challenge format with exaggerated emotional expressions and commercial elements, indicating performative content likely designed for views rather than natural family documentation.",V7yRf03CSzk,"I Gave Away My Credit Card to My Girlfriend for 24 Hours! (SHE SPENT $1,500)"
0.8,0.9,0.7,0.0,0.6,0.0,0.7,"The thumbnail and title use exaggerated emotional expressions and clickbait language around dangerous toys, indicating staged content with some commercial intent but no clear privacy violations or challenge format.",62nYRumUub8,MOST DANGEROUS TOY OF ALL TIME!! *BLOOD ALERT* (EXTREME NERF GUN / ZING BOW / SLING SHOT EDITION!!)
1.0,0.9,0.3,1.0,0.0,0.0,0.8,"The video features a clearly staged challenge with exaggerated disgust reactions designed to provoke emotional responses and generate views, indicating performative labor and emotional bait, but no direct privacy violations or commercial content.",1khdj7l8iGE,WHAT'S THAT SMELL CHALLENGE W/ TEAM ALBOE!!
0.3,0.4,0.0,0.0,0.2,0.0,0.2,"The video appears to show a staged surprise event with adults, minimal emotional exaggeration, no conflict or challenge format, slight commercial promotion via channel links, and no privacy concerns, indicating low exploitation risk.",-FM3uqA9jmg,SURPRISING MY ROOMMATES WITH A NEW ALBOE HOUSE POOL!!
0.0,0.3,0.0,0.0,0.8,0.0,0.0,"The thumbnail and title show adults performing a staged stunt with product promotion, no children are visible or exploited, and the content is commercial but not exploitative of children.",ImoBxNRFH-4,Using An Electric Scooter To TOW MY TESLA!! (NIU KQi3)
0.8,0.9,0.9,0.0,0.3,0.0,0.7,"The thumbnail and title show staged reactions with exaggerated emotions and conflict-driven content, indicating performative labor and emotional baiting, but no direct privacy violations or challenge format.",U-jYItX_Yvg,REACTING TO WolfieRaps Check the Statistics FT. Ricegum (Official Music Video) (Big Shaq Diss Track)
0.3,0.4,0.5,0.6,0.1,0.0,0.4,"The video shows some staged elements and a mild competition narrative but lacks strong emotional bait, privacy violations, or overt commercial content, suggesting moderate but not high exploitation risk.",MBNQlffr7vQ,MOVING INTO THE ALBOE HOUSE!!
0.8,0.9,0.9,0.0,0.7,0.0,0.8,"The video uses staged prank content with exaggerated emotional bait and conflict, includes visible brand/product focus, and likely exploits the child as a content tool rather than genuine family documentation.",uaIkchIuDb0,EXTREME YEEZY ROBBERY PRANK BACKFIRES!!
0.7,0.6,0.0,0.3,0.0,0.0,0.3,"The video shows staged content with some emotional exaggeration for clicks but lacks conflict, commercial content, or privacy violations, making it moderately performative but not strongly exploitative.",zcW2whFdNiw,"CRAZY RUBBER BAND SOCCER BALL EXPERIMENT!! (10,000 RUBBER BANDS)"
0.2,0.3,0.1,0.0,0.1,0.0,0.1,"The video appears to be casual gaming content with minimal staged performance or emotional exaggeration, no evident privacy violations, and low commercial or exploitative signals.",cCbLEIfHa4s,INSANE OVERWATCH GAMEPLAY!! W/ CHADWITHAJ & WOLFIERAPS
0.7,0.8,0.6,0.0,0.0,0.1,0.5,"The thumbnail and title suggest staged content with emotional clickbait and some manufactured drama, but lack clear challenge format or commercial content, and show minimal privacy violation, resulting in moderate overall exploitative risk.",i1ncbGXpC7o,WTF IS IN OUR BACKYARD!?! - ALBOE Trip Ep. 3
0.8,0.7,0.6,0.5,0.7,0.0,0.6,"The video appears to involve staged content with emotional clickbait and some manufactured conflict, includes commercial links, but does not show private or intimate child moments, indicating moderate exploitation risk.",n1im2gPYoBk,FANS PAID US $5 TO DO RANDOM THINGS ON FIVERR (TGF BRO ROAST AND BURNING YEEZYS)
0.8,0.7,0.0,0.0,0.3,0.0,0.5,"The video features a staged basketball trick shot with exaggerated clickbait text and imagery, some commercial giveaway links, but no evident conflict or privacy issues, indicating moderate performative labor and emotional baiting without clear exploitation.",AEGNRjUSntk,IMPOSSIBLE BASKETBALL TRICK SHOTS!! (THE CRAZIEST SHOT OF ALL TIME)
0.0,0.7,0.0,0.0,0.8,0.0,0.0,"The thumbnail and title show an adult performing a staged product test with exaggerated emotion and clear commercial intent, with no child visible or involved, so no child exploitation signals are present.",CILaId-gqsQ,I Bought All The DANGEROUS Products On Wish!!
0.8,0.4,0.0,0.0,0.9,0.0,0.6,"The video appears to be staged content focused on unboxing and reviewing products with clear commercial intent, moderate emotional bait, but no evident privacy violations or conflict.",TSoeH2GXrig,I Bought All The MAGIC Products On Amazon!!
0.8,0.3,0.0,0.0,0.7,0.0,0.4,"The video appears to be a staged unboxing/review with some performative elements and commercial intent but lacks emotional bait, conflict, or privacy violations, making it moderately exploitative.",6_8IhPjdal8,I Bought The Most Expensive Face Mask!! ($400 BioVYZR)
0.8,0.6,0.0,0.7,0.3,0.0,0.5,"The video features a staged, performative challenge with exaggerated excitement but lacks conflict or privacy violations, showing moderate signs of exploitation typical in family challenge content.",rLi2sif4xAk,"DIY GIANT INDOOR TOILET PAPER FORT!! (10,000 ROLLS)"
0.3,0.2,0.0,0.0,0.4,0.0,0.2,"The video shows a natural first-time food experience with mild product placement but lacks scripted drama, emotional exaggeration, or privacy concerns, indicating low exploitation risk.",qm7bYK_BmO4,First Time Trying Raising Cane's
0.8,0.2,0.1,0.9,0.6,0.0,0.5,"The video features a staged challenge format with visible brand placement but lacks exaggerated emotional bait, conflict, or privacy violations, indicating moderate performative labor and commercial intent without clear exploitation.",jUf6lC0Z0Sk,Twin Telepathy Drive Thru Challenge
0.7,0.8,0.6,0.7,0.6,0.0,0.6,"The thumbnail and title suggest a staged challenge with exaggerated emotional reactions and commercial elements, but no clear privacy violations or intimate child exposure.",E0mXsl4Ti0w,TESLA MODEL 3 AUTOPILOT CHALLENGE W/ TEAM ALBOE!! (I FELL ASLEEP AT THE WHEEL)
0.7,0.3,0.4,0.8,0.1,0.0,0.5,"The video involves a staged thrifting challenge with some mild competition and performative elements, but lacks strong emotional bait, privacy violations, or overt commercial exploitation.",J4E9YzCI6ig,Thrifting on a budget challenge
0.1,0.0,0.0,0.0,0.7,0.0,0.1,"The video appears to be a natural vlog about starting a small business with some commercial content but lacks emotional bait, conflict, or privacy violations, indicating low exploitation risk.",4Shrv1eBVyc,Behind the Scenes of Starting a Small Business
0.3,0.2,0.0,0.0,0.6,0.0,0.3,"The video shows a natural haul activity with some product focus but lacks exaggerated emotions, conflict, or privacy violations, indicating low exploitation risk.",Zgcjgk8HPL4,Amazon Prime Day Shopping Haul
0.8,0.3,0.6,0.9,0.7,0.0,0.6,"The video involves a staged challenge with children performing for the camera, includes mild emotional appeal and competition, shows product placement, but does not reveal private or sensitive content, making it moderately exploitative.",SbE1szFBJdI,Haunted House Decorating Challenge
0.7,0.2,0.4,0.8,0.0,0.0,0.3,"The video involves a staged thrift store outfit challenge with mild competition but lacks emotional bait, commercial content, or privacy violations, making it moderately performative but not strongly exploitative.",JDT2O5JMiDQ,Who Wore It Better? - Thrift Store Outfit Challenge
0.7,0.2,0.0,0.0,0.8,0.0,0.6,"The video features a staged try-on haul centered on a commercial brand, indicating performative labor and commercial content, but lacks emotional bait, conflict, challenge format, or privacy violations, suggesting moderate exploitation primarily as content generation.",IvhBoxAA8M4,Huge Shein Spring Break Clothing Try On Haul
0.7,0.1,0.0,0.0,0.6,0.0,0.4,"The video shows a staged makeup routine and product haul likely created for the camera with some commercial intent, but lacks emotional bait, conflict, challenge format, or privacy violations, indicating moderate but not high exploitation risk.",e0NqAg8_C3E,Every Day Makeup Routine - Updated Product Haul
0.7,0.3,0.0,0.6,0.5,0.0,0.4,"The video involves a staged challenge format with visible brand logos and scripted content, but lacks emotional bait, conflict, or privacy violations, making it moderately exploitative as content creation rather than natural family documentation.",l2AlAfrW5og,Letting the Person In Front of Us Decide What We Eat
0.1,0.0,0.0,0.0,0.0,0.1,0.1,"The video appears to be a natural travel vlog with casual, genuine moments and no signs of staged performance, emotional exaggeration, conflict, challenges, commercial content, or privacy violations, indicating low exploitative potential.",1aBQkTF0fa8,"Travel With Me to St. Pete Beach Vlog - Sunsets, Tanning, & Painting"
0.1,0.1,0.0,0.0,0.0,0.0,0.0,"The video depicts a natural activity of closet cleaning without exaggerated emotions, conflict, challenges, commercial content, or privacy violations, indicating low exploitative potential.",rkEwvd1VQoc,Closet Clean Out - You Decide - Keep or Donate?
0.3,0.2,0.1,0.0,0.4,0.0,0.2,"The video shows a natural activity of closet cleaning with light staging, mild emotional appeal, minimal conflict, some commercial promotion, and no privacy violations, indicating low exploitation risk.",Apwe29zw2wU,Closet Clean Out - Sister Chooses What I Keep & Get Rid Of
0.1,0.0,0.0,0.0,0.0,0.0,0.0,"The video appears to be a natural family vlog about a graduation event without staged performance, emotional exaggeration, conflict, challenges, commercial content, or privacy violations, indicating low exploitation risk.",T-tTr7MXSsQ,Going Home for My Sister's Graduation
0.3,0.2,0.0,0.0,0.6,0.0,0.2,"The video shows a natural activity of trying new food items with some visible branding but lacks exaggerated emotions, conflict, or challenge elements, and does not expose private moments.",Xqq-mBqoZH4,Trying The New Dunkin Fall Menu Items
0.3,0.2,0.0,0.0,0.7,0.0,0.3,"The video appears to be a casual favorites haul with some commercial content promotion but lacks strong signs of staged performance, emotional bait, conflict, or privacy violations, indicating low overall exploitation risk.",n1pDmJQsElc,Our February Favorites - 2025
0.3,0.1,0.0,0.0,0.4,0.0,0.2,"The video appears to be a casual, scripted discussion about goals with mild commercial content but lacks emotional bait, conflict, challenge format, or privacy violations, indicating low exploitation risk.",ImuUyrLsq_Y,Setting Goals for 2025 - INs and OUTs
0.1,0.0,0.0,0.0,0.3,0.0,0.1,"The video appears to be a natural travel vlog with no exaggerated emotions or conflict, minimal commercial content via a business link, and no evident privacy violations or exploitative performative labor.",3h8FXNZ2Mx8,Travel With Me - Bahamas Cruise - Spring Break Vlog
0.2,0.1,0.0,0.0,0.7,0.0,0.3,"The video appears to be a natural vlog of a Disney trip with some commercial sponsorship implied, but lacks staged performance, emotional baiting, conflict, or privacy violations, resulting in low overall exploitative risk.",X7n9s7bu1T8,Spend A Week At Disney With Me
0.8,0.2,0.0,0.0,0.3,0.0,0.4,"The video involves a scripted activity of trying viral hacks which is performative, with mild commercial signals from visible brand items, but lacks emotional bait, conflict, privacy issues, or challenge elements, making it moderately exploitative.",w2kP5h4wgp4,Trying viral TikTok clothing and accessory hacks
